tweet_id,source,text,rating_numerator,rating_denominator,name,dog_growth,date,time,url,prediction,prediction_confidence,prediction_result,retweet_count,favorite_count
832682457690300417,Twitter For Iphone,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,13,10,,,2017-02-17,20:05:43,,,,,3368,13017
832645525019123713,Twitter Web Client,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
https://t.co/dp5h9bCwU7",10,10,not,,2017-02-17,17:38:57,,,,,594,3195
832636094638288896,Twitter For Iphone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12,10,Orion,,2017-02-17,17:01:29,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo dog,52.5,True,3220,17379
832397543355072512,Twitter For Iphone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12,10,Eevee,,2017-02-17,01:13:34,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,98.89,True,2548,13126
832369877331693569,Twitter For Iphone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11,10,Charlie,,2017-02-16,23:23:38,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,Kelpie,50.47,True,3652,18792
832273440279240704,Twitter For Iphone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14,10,Smiley,doggo ,2017-02-16,17:00:25,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Pembroke,13.41,True,2673,12385
832088576586297345,Twitter For Iphone,@docmisterio account started on 11/15/15,11,15,,,2017-02-16,04:45:50,,,,,3,72
832032802820481025,Twitter For Iphone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12,10,Miguel,doggo ,2017-02-16,01:04:13,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,Whippet,60.17,True,4746,13887
831939777352105988,Twitter For Iphone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12,10,Emanuel,,2017-02-15,18:54:34,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,15.39,True,7031,26404
831926988323639298,Twitter For Iphone,@UNC can confirm 12/10,12,10,,,2017-02-15,18:03:45,,,,,39,369
831911600680497154,Twitter For Iphone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14,10,Kuyu,,2017-02-15,17:02:36,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,Bloodhound,77.76,True,7458,30380
831670449226514432,Twitter For Iphone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13,10,Daisy,,2017-02-15,01:04:21,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,62.48,True,2059,11469
831650051525054464,Twitter For Iphone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13,10,,,2017-02-14,23:43:18,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo dog,53.04,True,2243,7908
831552930092285952,Twitter For Iphone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13,10,Dutch,,2017-02-14,17:17:22,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,25.74,True,2632,9872
831322785565769729,Twitter For Iphone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12,10,Pete,,2017-02-14,02:02:51,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old english sheepdog,99.97,True,1744,10042
831315979191906304,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13,10,, pupper ,2017-02-14,01:35:49,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,Briard,98.28,True,1264,7117
831309418084069378,Twitter For Iphone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12,10,Scooter,,2017-02-14,01:09:44,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,36.94,True,2786,12819
831262627380748289,Twitter For Iphone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12,10,Tucker,,2017-02-13,22:03:49,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,Cocker spaniel,26.33,True,2350,13066
830956169170665475,Twitter For Iphone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12,10,Reggie,,2017-02-13,01:46:03,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,Kuvasz,45.15,True,1735,8735
830583320585068544,Twitter For Iphone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13,10,Lilly,,2017-12-02,01:04:29,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador retriever,90.87,True,19297,73397
830097400375152640,Twitter For Iphone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13,10,Samson,,2017-10-02,16:53:37,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,Toy poodle,44.27,True,3455,10804
829861396166877184,Twitter For Iphone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12,10,Mia,,2017-10-02,01:15:49,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border terrier,39.45,True,2243,13441
829501995190984704,Twitter For Iphone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12,10,Leo,,2017-09-02,01:27:41,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French bulldog,95.09,True,12224,34913
829449946868879360,Twitter For Iphone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11,10,,,2017-08-02,22:00:52,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador retriever,31.52,True,2329,11519
829374341691346946,Twitter For Iphone,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,13,10,Astrid,doggo ,2017-08-02,17:00:26,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,Staffordshire bullterrier,75.75,True,10706,38074
829141528400556032,Twitter For Iphone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12,10,Malcolm,,2017-08-02,01:35:19,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,Golden retriever,57.31,True,8530,26952
829011960981237760,Twitter For Iphone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13,10,Dexter,,2017-07-02,17:00:28,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,Boxer,31.22,True,18627,58302
828770345708580865,Twitter For Iphone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13,10,Alfie,,2017-07-02,01:00:22,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,Seat belt,76.6,False,6746,28085
828708714936930305,Twitter For Iphone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10,10,Fiona,,2017-06-02,20:55:28,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,Hippopotamus,94.29,False,12882,40241
828650029636317184,Twitter For Iphone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14,10,one,,2017-06-02,17:02:17,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,Golden retriever,64.92,True,1544,10467
828409743546925057,Twitter For Iphone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12,10,Mutt,,2017-06-02,01:07:28,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,Teddy,90.85,False,1305,6898
828408677031882754,Twitter For Iphone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12,10,Bear,,2017-06-02,01:03:14,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,13.3,True,1477,8398
828381636999917570,Twitter For Iphone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14,10,Doobert,,2017-05-02,23:15:47,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington terrier,39.25,True,2554,13864
828376505180889089,Twitter For Iphone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13,10,Beebop,,2017-05-02,22:55:23,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American staffordshire terrier,52.31,True,1216,8112
828372645993398273,Twitter For Iphone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12,10,Alexander,,2017-05-02,22:40:03,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,Malamute,66.3,True,3344,13756
828361771580813312,Twitter Web Client,Beebop and Doobert should start a band 12/10 would listen,12,10,,,2017-05-02,21:56:51,,,,,195,2408
828046555563323392,Twitter For Iphone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,13,10,Sailer,,2017-05-02,01:04:17,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,Patio,27.3,False,3260,12923
828011680017821696,Twitter For Iphone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11,10,Brutus,,2017-04-02,22:45:42,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American staffordshire terrier,93.67,True,2451,11411
827933404142436356,Twitter For Iphone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12,10,Kona,,2017-04-02,17:34:40,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German shepherd,80.61,True,5987,22180
827653905312006145,Twitter For Iphone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12,10,Boots,,2017-03-02,23:04:02,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,Collie,28.56,True,3433,16983
827600520311402496,Twitter For Iphone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13,10,Tucker,,2017-03-02,19:31:54,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,32.56,True,1082,8143
827324948884643840,Twitter For Iphone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12,10,Ralphie,,2017-03-02,01:16:53,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,Golden retriever,35.25,True,3510,17523
827199976799354881,Twitter For Iphone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13,10,Charlie,,2017-02-02,17:00:17,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great dane,86.97,True,2579,11659
826958653328592898,Twitter For Iphone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12,10,Loki,,2017-02-02,01:01:21,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,Golden retriever,61.74,True,5757,23767
826848821049180160,Twitter For Iphone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13,10,Cupid,doggo ,2017-01-02,17:44:55,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great pyrenees,85.88,True,11878,40325
826598799820865537,Twitter For Iphone,"I was going to do 007/10, but the joke wasn't worth the &lt;10 rating",7,10,,,2017-01-02,01:11:25,,,,,292,5637
826598365270007810,Twitter For Iphone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13,10,Pawnd,,2017-01-02,01:09:42,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French bulldog,62.81,True,2709,11117
826476773533745153,Twitter For Iphone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12,10,Pilot,doggo ,2017-01-31,17:06:32,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German shepherd,74.19,True,4821,20275
826240494070030336,Twitter For Iphone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11,10,,,2017-01-31,01:27:39,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French bulldog,90.3,True,2965,14614
826204788643753985,Twitter For Iphone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13,10,,doggo ,2017-01-30,23:05:46,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador retriever,78.21,True,1075,5361
826115272272650244,Twitter For Iphone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13,10,Ike,,2017-01-30,17:10:04,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,Tennis ball,99.71,False,3599,17299
825876512159186944,Twitter For Iphone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,11,10,Mo,,2017-01-30,01:21:19,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,Shopping cart,99.59,False,2146,11525
825829644528148480,Twitter For Iphone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12,10,Toby,,2017-01-29,22:15:05,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great pyrenees,85.34,True,2848,14025
825535076884762624,Twitter For Iphone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14,10,, puppo,2017-01-29,02:44:34,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,68.15,True,19669,56413
825147591692263424,Twitter For Iphone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13,10,Sweet,,2017-01-28,01:04:51,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,35.48,True,5244,20181
825026590719483904,Twitter For Iphone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12,10,Pablo, puppo,2017-01-27,17:04:02,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo dog,52.45,True,1483,7020
824775126675836928,Twitter For Iphone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12,10,Scooter,,2017-01-27,00:24:48,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border terrier,61.05,True,4069,16508
824663926340194305,Twitter For Iphone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13,10,Wilson,,2017-01-26,17:02:56,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English setter,52.65,True,1993,11113
824325613288833024,Twitter For Iphone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13,10,, pupper ,2017-01-25,18:38:36,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,99.08,True,11848,12999
824297048279236611,Twitter For Iphone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,11,10,Nala,,2017-01-25,16:45:05,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,Teddy,58.82,False,4463,16625
824025158776213504,Twitter For Iphone,"""I wish we were dogs"" 14/10 for @BadlandsNPS https://t.co/50qq2DItPW",14,10,,,2017-01-24,22:44:42,,,,,679,5255
823939628516474880,Twitter For Iphone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12,10,Cash,,2017-01-24,17:04:50,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,Schipperke,23.41,True,3123,11755
823699002998870016,Twitter For Iphone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12,10,Winston,,2017-01-24,01:08:40,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,Cairn,20.4,True,2772,13826
823581115634085888,Twitter For Iphone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11,10,Crawford,,2017-01-23,17:20:14,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,Dingo,28.09,False,3031,14376
823333489516937216,Twitter For Iphone,@HistoryInPics 13/10,13,10,,,2017-01-23,00:56:15,,,,,31,777
823322678127919110,Twitter For Iphone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11,10,Wyatt,,2017-01-23,00:13:17,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,Cowboy boot,99.03,False,4637,17437
822975315408461824,Twitter For Iphone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12,10,Albus,,2017-01-22,01:12:59,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,Bathtub,33.11,False,3958,19139
822872901745569793,Twitter For Iphone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13,10,, puppo,2017-01-21,18:26:02,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Lakeland terrier,19.6,True,48265,132810
822859134160621569,Twitter For Iphone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12,10,Hobbes,,2017-01-21,17:31:20,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,Malinois,33.29,True,2622,14576
822610361945911296,Twitter For Iphone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12,10,,,2017-01-21,01:02:48,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,Cocker spaniel,66.45,True,3423,16327
822489057087389700,Twitter For Iphone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10,Paisley,,2017-01-20,17:00:46,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,41.68,True,7390,20083
822462944365645825,Twitter For Iphone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14,10,Gabe,,2017-01-20,15:17:01,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian,96.02,True,17209,31800
822244816520155136,Twitter For Iphone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,10,,,2017-01-20,00:50:15,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,58.54,True,11421,38832
821886076407029760,Twitter For Iphone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13,10,Jimison,,2017-01-19,01:04:45,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,Golden retriever,26.62,True,2692,12582
821765923262631936,Twitter For Iphone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13,10,Duchess,doggo ,2017-01-18,17:07:18,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,Golden retriever,98.01,True,1899,9317
821522889702862852,Twitter For Iphone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13,10,Harlso,,2017-01-18,01:01:34,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman,76.35,True,2030,8871
821407182352777218,Twitter For Iphone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14,10,Sundance,doggo ,2017-01-17,17:21:47,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,Irish setter,50.55,True,5053,13075
821153421864615936,Twitter For Iphone,@imgur for a polar bear tho I'd say 13/10 is appropriate,13,10,,,2017-01-17,00:33:26,,,,,10,280
821149554670182400,Twitter For Iphone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12,10,Luca,,2017-01-17,00:18:04,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German shepherd,51.59,True,2320,9718
821107785811234820,Twitter For Iphone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11,10,,doggo ,2017-01-16,21:32:06,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian,85.66,True,2487,10645
821044531881721856,Twitter For Iphone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12,10,Flash,,2017-01-16,17:20:45,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old english sheepdog,14.8,True,2636,14021
820749716845686786,Twitter For Iphone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13,10,Sunny,,2017-01-15,21:49:15,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,Golden retriever,83.8,True,11525,34984
820690176645140481,Twitter For Iphone,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,84,70,,,2017-01-15,17:52:40,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,West highland white terrier,87.21,True,3716,13518
820314633777061888,Twitter For Iphone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14,10,,,2017-01-14,17:00:24,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon setter,94.07,True,648,3706
820078625395449857,Twitter For Iphone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,12,10,,,2017-01-14,01:22:35,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,School bus,99.98,False,7246,21979
819952236453363712,Twitter For Iphone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13,10,Oliver, puppo,2017-01-13,17:00:21,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American staffordshire terrier,92.55,True,1369,5927
819924195358416896,Twitter For Iphone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,11,10,,doggo ,2017-01-13,15:08:56,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,Bathtub,10.09,False,5607,14305
819711362133872643,Twitter For Iphone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,11,10,Howie,,2017-01-13,01:03:12,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,Acorn squash,84.87,False,3604,14916
819588359383371776,Twitter For Iphone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13,10,Jazzy,,2017-12-01,16:54:26,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,54.79,True,2271,10606
819347104292290561,Twitter For Iphone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12,10,Anna,,2017-12-01,00:55:47,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,90.91,True,1383,8008
819238181065359361,Twitter Web Client,"Some happy pupper news to share. 10/10 for everyone involved 
https://t.co/MefMAZX2uv",10,10,, pupper ,2017-11-01,17:42:57,,,,,462,2550
819227688460238848,Twitter For Iphone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12,10,Finn,,2017-11-01,17:01:16,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border terrier,48.25,True,7733,25652
819006400881917954,Twitter For Iphone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,14,10,Sunny,,2017-11-01,02:21:57,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,Prison,90.71,False,21794,49960
819004803107983360,Twitter For Iphone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14,10,Bo,,2017-11-01,02:15:36,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,Standard poodle,35.13,True,42228,95450
818627210458333184,Twitter For Iphone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13,10,Wafer,,2017-10-01,01:15:10,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador retriever,38.42,True,8564,24597
818614493328580609,Twitter For Iphone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12,10,Bear,,2017-10-01,00:24:38,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Chihuahua,45.07,True,2982,10971
